Час,Актив,Тип,Цена,Баланс
2026-09-22 21:54:17,XAU/USD,ПОКУПКА (АВТО),"$4,387.50","$9,561.25"
2026-09-22 21:54:17,BTC,ПОКУПКА (РЪЧНА),"$86,515.92","$5,235.45"
2026-09-22 21:54:22,BTC,ПОКУПКА (РЪЧНА),"$86,500.21",$910.44
2026-09-22 21:54:25,BTC,ПРОДАЖБА (АВТО),"$86,513.85","$9,561.83"
2026-09-22 21:54:42,BTC,ПОКУПКА (РЪЧНА),"$86,533.11","$5,235.17"
2026-09-22 21:55:00,BTC,ПОКУПКА (РЪЧНА),"$86,525.09",$908.92
2026-09-22 21:55:50,BTC,ПРОДАЖБА (АВТО),"$86,548.74","$9,563.79"
2026-09-22 21:55:50,BTC,ПОКУПКА (РЪЧНА),"$86,548.74","$5,236.36"
2026-09-22 21:55:53,XAU/USD,ПРОДАЖБА (АВТО),"$4,389.30","$5,675.29"
2026-09-22 22:00:36,BTC,ПОКУПКА (АВТО),0.050000,"$86,479.74","$5,676.01"
2026-09-22 22:00:36,BTC,ПОКУПКА (РЪЧНА),0.011563,"$86,479.74","$4,676.01"
2026-09-22 22:06:33,BTC,ПОКУПКА (РЪЧНА),0.011564,"$86,471.84","$1,000.00","$9,000.00"
2026-09-22 22:07:13,BTC,ПРОДАЖБА (АВТО),0.011564,"$86,513.57","$1,000.48","$10,000.48"
2026-09-22 22:07:13,XAU/USD,ПОКУПКА (РЪЧНА),0.23,"$4,389.60","$1,000.00","$9,000.48"
2026-09-22 22:09:01,BTC,ПОКУПКА (АВТО),0.050000,"$86,468.79","$4,323.44","$5,676.56"
2026-09-22 22:09:01,XAU/USD,ПОКУПКА (РЪЧНА),0.23,"$4,391.00","$1,000.00","$4,676.56"
2026-09-22 22:09:05,BTC,ПРОДАЖБА (АВТО),0.050000,"$86,476.81","$4,323.84","$9,000.40"
2026-09-22 22:10:52,XAU/USD,ПОКУПКА (РЪЧНА),0.23,"$4,391.70","$1,000.00","$9,000.00"
2026-09-22 22:11:17,BTC,ПОКУПКА (РЪЧНА),0.011562,"$86,488.36","$1,000.00","$8,000.00"
